SOG_ID	FungiDB-68_AfumigatusA1163	FungiDB-68_AfumigatusAf293	FungiDB-68_AnovofumigatusIBT16806
SOG007623.OG0007652	AFUB_083740	Afu8g02850	P174DRAFT_292028
SOG007624.OG0007653	AFUB_083760	Afu8g02830	P174DRAFT_515390
SOG007625.OG0007654	AFUB_083770	Afu8g02820	P174DRAFT_463707
SOG007626.OG0007655	AFUB_083780	Afu8g02810	P174DRAFT_377754
SOG007627.OG0007656	AFUB_083790	Afu8g02800	P174DRAFT_496875
SOG007628.OG0007657	AFUB_083800	Afu8g02790	P174DRAFT_377488
SOG007629.OG0007658	AFUB_083810	Afu8g02780	P174DRAFT_445174
SOG007630.OG0007659	AFUB_083820	Afu8g02770	P174DRAFT_395707
SOG007631.OG0007660	AFUB_083830	Afu8g02760	P174DRAFT_454325
SOG007632.OG0007661	AFUB_083840	Afu8g02750	P174DRAFT_454324
SOG007633.OG0007662	AFUB_083850	Afu8g02740	P174DRAFT_515381
SOG007634.OG0007663	AFUB_083860	Afu8g02730	P174DRAFT_377768
SOG007635.OG0007664	AFUB_083870	Afu8g02720	P174DRAFT_515379
SOG007636.OG0007665	AFUB_083880	Afu8g02710	P174DRAFT_424428
SOG007637.OG0007666	AFUB_083890	Afu8g02700	P174DRAFT_454319
SOG007638.OG0007667	AFUB_083900	Afu8g02690	P174DRAFT_445169
SOG007639.OG0007668	AFUB_083910	Afu8g02680	P174DRAFT_424425
SOG007640.OG0007669	AFUB_083920	Afu8g02670	P174DRAFT_463691
SOG007641.OG0007670	AFUB_083990	Afu8g02600	P174DRAFT_454310
SOG007642.OG0007671	AFUB_084010	Afu8g02570	P174DRAFT_395665
SOG007643.OG0007672	AFUB_084020	Afu8g02560	P174DRAFT_515365
SOG007644.OG0007673	AFUB_084070	Afu8g02510	P174DRAFT_395659
SOG007645.OG0007674	AFUB_084100	Afu8g02490	P174DRAFT_515359
SOG007646.OG0007675	AFUB_084110	Afu8g02480	P174DRAFT_445151
SOG007647.OG0007676	AFUB_084140	Afu8g02450	P174DRAFT_412943
SOG007648.OG0007677	AFUB_084170	Afu8g02420	P174DRAFT_445145
SOG007649.OG0007678	AFUB_084280	Afu8g02320	P174DRAFT_376945
SOG007650.OG0007679	AFUB_084290	Afu8g02315	P174DRAFT_412935
SOG007651.OG0007680	AFUB_084340	Afu8g02270	P174DRAFT_377680
SOG007652.OG0007681	AFUB_084360	Afu8g02250	
SOG007653.OG0007682	AFUB_084380	Afu8g02240	P174DRAFT_463644
SOG007654.OG0007683	AFUB_084420	Afu8g02190	
SOG007655.OG0007684	AFUB_084440	Afu8g02170	
SOG007656.OG0007685	AFUB_084460	Afu8g02150	
SOG007657.OG0007686	AFUB_084470	Afu8g02140	P174DRAFT_290739
SOG007658.OG0007687	AFUB_084490	Afu8g02120	P174DRAFT_515340
SOG007659.OG0007688	AFUB_084520	Afu8g02090	P174DRAFT_445137
SOG007660.OG0007689	AFUB_084550	Afu8g02060	P174DRAFT_463634
SOG007661.OG0007690	AFUB_084570	Afu8g02040	P174DRAFT_463632
SOG007662.OG0007691	AFUB_084580	Afu8g02030	P174DRAFT_506948
SOG007663.OG0007692	AFUB_084590	Afu8g02020	P174DRAFT_424357
SOG007664.OG0007693	AFUB_084600	Afu8g02010	P174DRAFT_506947
SOG007665.OG0007694	AFUB_084620	Afu8g01990	P174DRAFT_515329
SOG007666.OG0007695	AFUB_084650	Afu8g01960	P174DRAFT_454268
SOG007667.OG0007696	AFUB_084670	Afu8g01940	P174DRAFT_424346
SOG007668.OG0007697	AFUB_084710	Afu8g01900	P174DRAFT_377369
SOG007669.OG0007698	AFUB_084720	Afu8g01890	P174DRAFT_454262
SOG007670.OG0007699	AFUB_084740	Afu8g01860	P174DRAFT_289839
SOG007671.OG0007700	AFUB_084760	Afu8g01840	P174DRAFT_463608
SOG007672.OG0007701	AFUB_084770	Afu8g01830	P174DRAFT_515315
SOG007673.OG0007702	AFUB_084780	Afu8g01820	P174DRAFT_412878
SOG007674.OG0007703	AFUB_084800	Afu8g01800	P174DRAFT_445117
SOG007675.OG0007704	AFUB_084809	Afu8g01795	P174DRAFT_377654
SOG007676.OG0007705	AFUB_084830	Afu8g01770	P174DRAFT_395574
SOG007677.OG0007706	AFUB_084840	Afu8g01760	P174DRAFT_377344
SOG007678.OG0007707	AFUB_084850	Afu8g01750	P174DRAFT_463599
SOG007679.OG0007708	AFUB_084860	Afu8g01730	P174DRAFT_445112
SOG007680.OG0007709	AFUB_084890	Afu8g01700	P174DRAFT_445109
SOG007681.OG0007710	AFUB_084930	Afu8g01670	P174DRAFT_445108
SOG007682.OG0007711	AFUB_084950	Afu8g01640	
SOG007683.OG0007712	AFUB_084960	Afu8g01638	
SOG007684.OG0007713	AFUB_085040	Afu8g01570	P174DRAFT_445096
SOG007685.OG0007714	AFUB_085090	Afu8g01520	P174DRAFT_454238
SOG007686.OG0007715	AFUB_085100	Afu8g01510	P174DRAFT_412832
SOG007687.OG0007716	AFUB_085130	Afu8g01480	P174DRAFT_463565
SOG007688.OG0007717	AFUB_085170	Afu8g01440	
SOG007689.OG0007718	AFUB_085210	Afu8g01400	
SOG007690.OG0007719	AFUB_085230	Afu8g01380	
SOG007691.OG0007720	AFUB_085260	Afu8g01350	
SOG007692.OG0007721	AFUB_085280	Afu8g01330	P174DRAFT_434496
SOG007693.OG0007722	AFUB_085300	Afu8g01310	P174DRAFT_424271
SOG007694.OG0007723	AFUB_085310	Afu8g01300	P174DRAFT_412804
SOG007695.OG0007724	AFUB_085320	Afu8g01290	P174DRAFT_412802
SOG007696.OG0007725	AFUB_085330	Afu8g01280	P174DRAFT_496318
SOG007697.OG0007726	AFUB_085370	Afu8g01250	P174DRAFT_434484
SOG007698.OG0007727	AFUB_085380	Afu8g01240	P174DRAFT_454215
SOG007699.OG0007728	AFUB_085390	Afu8g01222	P174DRAFT_412791
SOG007700.OG0007729	AFUB_085400	Afu8g01210	P174DRAFT_506890
SOG007701.OG0007730	AFUB_085450	Afu8g01150	P174DRAFT_515267
SOG007702.OG0007731	AFUB_085470	Afu8g01130	P174DRAFT_377738
SOG007703.OG0007732	AFUB_085480	Afu8g01120	P174DRAFT_506883
SOG007704.OG0007733	AFUB_085500	Afu8g01100	P174DRAFT_506882
SOG007705.OG0007734	AFUB_085520	Afu8g01080	P174DRAFT_395470
SOG007706.OG0007735	AFUB_085530	Afu8g01070	P174DRAFT_445071
SOG007707.OG0007736	AFUB_085560	Afu8g01030	P174DRAFT_515258
SOG007708.OG0007737	AFUB_085570	Afu8g01020	P174DRAFT_377641
SOG007709.OG0007738	AFUB_085580	Afu8g01010	P174DRAFT_424240
SOG007710.OG0007739	AFUB_085590	Afu8g01000	
SOG007711.OG0007740	AFUB_085610	Afu8g00980	P174DRAFT_506877
SOG007712.OG0007741	AFUB_085660	Afu8g00920	P174DRAFT_434452
SOG007713.OG0007742	AFUB_085680	Afu8g00900	P174DRAFT_395458
SOG007714.OG0007743	AFUB_085720	Afu8g00850	P174DRAFT_445054
SOG007715.OG0007744	AFUB_085740	Afu8g00830	P174DRAFT_434445
SOG007716.OG0007745	AFUB_085750	Afu8g00820	P174DRAFT_454187
SOG007717.OG0007746	AFUB_085790	Afu8g00780	P174DRAFT_424219
SOG007718.OG0007747	AFUB_085840	Afu8g00730	P174DRAFT_515233
SOG007719.OG0007748	AFUB_085860	Afu8g00710	P174DRAFT_445041
SOG007720.OG0007749	AFUB_085870	Afu8g00700	P174DRAFT_412723
SOG007721.OG0007750	AFUB_085890	Afu8g00680	P174DRAFT_395421
SOG007722.OG0007751	AFUB_085900	Afu8g00670	P174DRAFT_496081
SOG007723.OG0007752	AFUB_085940	Afu8g00630	
SOG007724.OG0007753	AFUB_085960	Afu8g00610	
SOG007725.OG0007754	AFUB_085990	Afu8g00580	P174DRAFT_445036
SOG007726.OG0007755	AFUB_086000	Afu8g00570	P174DRAFT_445034
SOG007727.OG0007756	AFUB_086010	Afu8g00560	P174DRAFT_515220
SOG007728.OG0007757	AFUB_086020	Afu8g00550	P174DRAFT_506840
SOG007729.OG0007758	AFUB_086040	Afu8g00530	P174DRAFT_445031
SOG007730.OG0007759	AFUB_086050	Afu8g00520	P174DRAFT_377876
SOG007731.OG0007760	AFUB_086060	Afu8g00510	P174DRAFT_412689
SOG007732.OG0007761	AFUB_086080	Afu8g00490	P174DRAFT_445027
SOG007733.OG0007762	AFUB_086090	Afu8g00480	P174DRAFT_445026
SOG007734.OG0007763	AFUB_086100	Afu8g00470	P174DRAFT_395381
SOG007735.OG0007764	AFUB_086140	Afu8g00430	P174DRAFT_412676
SOG007736.OG0007765	AFUB_086150	Afu8g00420	P174DRAFT_434405
SOG007737.OG0007766	AFUB_086210	Afu8g00360	P174DRAFT_445015
SOG007738.OG0007767	AFUB_086220	Afu8g00350	P174DRAFT_454144
SOG007739.OG0007768	AFUB_086250	Afu8g00290	
SOG007740.OG0007769	AFUB_086340	Afu8g00200	
SOG007741.OG0007770	AFUB_086400	Afu8g00130	
SOG007742.OG0007772	AFUB_086660	Afu7g00110	
SOG007743.OG0007773	AFUB_086680	Afu7g00130	P174DRAFT_445782
SOG007744.OG0007774	AFUB_086690	Afu7g00150	P174DRAFT_435284
SOG007745.OG0007775	AFUB_086710	Afu7g00170	P174DRAFT_445784
SOG007746.OG0007776	AFUB_086720	Afu7g00180	P174DRAFT_515898
SOG007747.OG0007777	AFUB_086890	Afu7g00320	P174DRAFT_298507
SOG007748.OG0007778	AFUB_086910	Afu7g00340	P174DRAFT_445393
SOG007749.OG0007779	AFUB_086920	Afu7g00350	P174DRAFT_445392
SOG007750.OG0007780	AFUB_086950	Afu7g00370	P174DRAFT_445390
SOG007751.OG0007781	AFUB_086960	Afu7g00380	P174DRAFT_377556
SOG007752.OG0007782	AFUB_086980	Afu7g00400	P174DRAFT_396071
SOG007753.OG0007783	AFUB_087010	Afu7g00420	P174DRAFT_454525
SOG007754.OG0007784	AFUB_087030	Afu7g00450	P174DRAFT_377655
SOG007755.OG0007785	AFUB_087040	Afu7g00460	P174DRAFT_396066
SOG007756.OG0007786	AFUB_087130	Afu7g00540	
SOG007757.OG0007787	AFUB_087150	Afu7g00560	P174DRAFT_515557
SOG007758.OG0007788	AFUB_087170	Afu7g00580	
SOG007759.OG0007789	AFUB_087220	Afu7g00630	P174DRAFT_458383
SOG007760.OG0007790	AFUB_087260	Afu7g00680	P174DRAFT_297827
SOG007761.OG0007791	AFUB_087270	Afu7g00690	P174DRAFT_424640
SOG007762.OG0007792	AFUB_087300	Afu7g00720	P174DRAFT_515552
SOG007763.OG0007793	AFUB_087310	Afu7g00730	P174DRAFT_507169
SOG007764.OG0007794	AFUB_087330	Afu7g00760	P174DRAFT_424634
SOG007765.OG0007795	AFUB_087400	Afu7g00820	P174DRAFT_515544
SOG007766.OG0007796	AFUB_087410	Afu7g00830	P174DRAFT_396020
SOG007767.OG0007797	AFUB_087440	Afu7g00850	P174DRAFT_445364
SOG007768.OG0007798	AFUB_087450	Afu7g00860	P174DRAFT_434823
SOG007769.OG0007799	AFUB_087460	Afu7g00870	P174DRAFT_413319
SOG007770.OG0007800	AFUB_087470	Afu7g00880	P174DRAFT_413317
SOG007771.OG0007801	AFUB_087480	Afu7g00890	P174DRAFT_445360
SOG007772.OG0007802	AFUB_087490	Afu7g00910	
SOG007773.OG0007803	AFUB_087500	Afu7g00920	P174DRAFT_445348
SOG007774.OG0007804	AFUB_087510	Afu7g00930	P174DRAFT_413302
SOG007775.OG0007805	AFUB_087560	Afu7g00970	P174DRAFT_445353
SOG007776.OG0007806	AFUB_087570	Afu7g00990	P174DRAFT_445354
SOG007777.OG0007807	AFUB_087620	Afu7g01040	P174DRAFT_445347
SOG007778.OG0007808	AFUB_087630	Afu7g01050	P174DRAFT_445346
SOG007779.OG0007809	AFUB_087640	Afu7g01060	P174DRAFT_395992
SOG007780.OG0007810	AFUB_087660	Afu7g01090	P174DRAFT_445344
SOG007781.OG0007811	AFUB_087670	Afu7g01100	
SOG007782.OG0007812	AFUB_087680	Afu7g01102	
SOG007783.OG0007813	AFUB_087690	Afu7g01105	P174DRAFT_445339
SOG007784.OG0007814	AFUB_087750	Afu7g01170	P174DRAFT_445338
SOG007785.OG0007815	AFUB_087770	Afu7g01190	P174DRAFT_413282
SOG007786.OG0007816	AFUB_087780	Afu7g01200	P174DRAFT_497268
SOG007787.OG0007817	AFUB_087790	Afu7g01210	P174DRAFT_413280
SOG007788.OG0007818	AFUB_087800	Afu7g01220	P174DRAFT_515511
SOG007789.OG0007819	AFUB_087810	Afu7g01230	P174DRAFT_445335
SOG007790.OG0007820	AFUB_087840	Afu7g01260	P174DRAFT_296925
SOG007791.OG0007821	AFUB_087850	Afu7g01270	P174DRAFT_377867
SOG007792.OG0007822	AFUB_087860	Afu7g01280	P174DRAFT_445330
SOG007793.OG0007823	AFUB_087870	Afu7g01290	P174DRAFT_395956
SOG007794.OG0007824	AFUB_087880	Afu7g01300	P174DRAFT_424576
SOG007795.OG0007825	AFUB_087900	Afu7g01320	P174DRAFT_413253
SOG007796.OG0007826	AFUB_087910	Afu7g01330	P174DRAFT_395949
SOG007797.OG0007827	AFUB_087920	Afu7g01340	P174DRAFT_445324
SOG007798.OG0007828	AFUB_087930	Afu7g01350	P174DRAFT_377434
SOG007799.OG0007829	AFUB_087940	Afu7g01370	P174DRAFT_395943
SOG007800.OG0007830	AFUB_087950	Afu7g01380	P174DRAFT_377560
SOG007801.OG0007831	AFUB_087960	Afu7g01390	P174DRAFT_296554
SOG007802.OG0007832	AFUB_087970	Afu7g01400	P174DRAFT_395934
SOG007803.OG0007833	AFUB_087980	Afu7g01410	P174DRAFT_413231
SOG007804.OG0007834	AFUB_087990	Afu7g01420	P174DRAFT_445317
SOG007805.OG0007835	AFUB_088000	Afu7g01430	P174DRAFT_454444
SOG007806.OG0007836	AFUB_088010	Afu7g01440	P174DRAFT_515497
SOG007807.OG0007837	AFUB_088030	Afu7g01460	P174DRAFT_445313
SOG007808.OG0007838	AFUB_088040	Afu7g01470	P174DRAFT_515494
SOG007809.OG0007839	AFUB_088050	Afu7g01480	P174DRAFT_445310
SOG007810.OG0007840	AFUB_088070	Afu7g01500	P174DRAFT_515491
SOG007811.OG0007841	AFUB_088080	Afu7g01510	P174DRAFT_296302
SOG007812.OG0007842	AFUB_088090	Afu7g01520	P174DRAFT_445306
SOG007813.OG0007843	AFUB_088100	Afu7g01530	P174DRAFT_395911
SOG007814.OG0007844	AFUB_088120	Afu7g01550	P174DRAFT_413206
SOG007815.OG0007845	AFUB_088150	Afu7g01570	P174DRAFT_445299
SOG007816.OG0007846	AFUB_088180	Afu7g01600	P174DRAFT_424548
SOG007817.OG0007847	AFUB_088190	Afu7g01610	P174DRAFT_395893
SOG007818.OG0007848	AFUB_088200	Afu7g01620	P174DRAFT_376851
SOG007819.OG0007849	AFUB_088210	Afu7g01640	P174DRAFT_515479
SOG007820.OG0007850	AFUB_088220	Afu7g01650	P174DRAFT_463803
SOG007821.OG0007851	AFUB_088260	Afu7g01690	P174DRAFT_507082
SOG007822.OG0007852	AFUB_088270	Afu7g01695	P174DRAFT_463795
SOG007823.OG0007853	AFUB_088280	Afu7g01700	P174DRAFT_497116
SOG007824.OG0007854	AFUB_088300	Afu7g01720	P174DRAFT_515469
SOG007825.OG0007855	AFUB_088330	Afu7g01750	P174DRAFT_445279
SOG007826.OG0007856	AFUB_088350	Afu7g01770	P174DRAFT_463788
SOG007827.OG0007857	AFUB_088400	Afu7g01830	P174DRAFT_445273
SOG007828.OG0007858	AFUB_088410	Afu7g01840	P174DRAFT_463782
SOG007829.OG0007859	AFUB_088420	Afu7g01850	P174DRAFT_445269
SOG007830.OG0007860	AFUB_088440	Afu7g01870	P174DRAFT_445267
SOG007831.OG0007861	AFUB_088450	Afu7g01880	P174DRAFT_445265
SOG007832.OG0007862	AFUB_088460	Afu7g01890	P174DRAFT_454399
SOG007833.OG0007863	AFUB_088470	Afu7g01900	P174DRAFT_445263
SOG007834.OG0007864	AFUB_088480	Afu7g01910	P174DRAFT_445262
SOG007835.OG0007865	AFUB_088490	Afu7g01920	P174DRAFT_507064
SOG007836.OG0007866	AFUB_088500	Afu7g01930	P174DRAFT_434716
SOG007837.OG0007867	AFUB_088510	Afu7g01940	P174DRAFT_515451
SOG007838.OG0007868	AFUB_088520	Afu7g01950	P174DRAFT_445256
SOG007839.OG0007869	AFUB_088560	Afu7g01990	P174DRAFT_413136
SOG007840.OG0007870	AFUB_088570	Afu7g02000	P174DRAFT_294741
SOG007841.OG0007871	AFUB_088580	Afu7g02010	P174DRAFT_445250
SOG007842.OG0007872	AFUB_088590	Afu7g02020	P174DRAFT_377206
SOG007843.OG0007873	AFUB_088600	Afu7g02040	P174DRAFT_463762
SOG007844.OG0007874	AFUB_088630	Afu7g02070	P174DRAFT_445244
SOG007845.OG0007875	AFUB_088640	Afu7g02080	P174DRAFT_445243
SOG007846.OG0007876	AFUB_088650	Afu7g02090	P174DRAFT_454379
SOG007847.OG0007877	AFUB_088660	Afu7g02100	P174DRAFT_463756
SOG007848.OG0007878	AFUB_088680	Afu7g02120	P174DRAFT_445237
SOG007849.OG0007879	AFUB_088690	Afu7g02130	P174DRAFT_294136
SOG007850.OG0007880	AFUB_088700	Afu7g02140	P174DRAFT_445235
SOG007851.OG0007881	AFUB_088710	Afu7g02150	P174DRAFT_454374
SOG007852.OG0007882	AFUB_088720	Afu7g02170	P174DRAFT_377079
SOG007853.OG0007883	AFUB_088730	Afu7g02180	P174DRAFT_413113
SOG007854.OG0007884	AFUB_088760	Afu7g02210	P174DRAFT_454369
SOG007855.OG0007885	AFUB_088770	Afu7g02220	P174DRAFT_395802
SOG007856.OG0007886	AFUB_088780	Afu7g02230	P174DRAFT_515426
SOG007857.OG0007887	AFUB_088790	Afu7g02240	P174DRAFT_515425
SOG007858.OG0007888	AFUB_088800	Afu7g02250	P174DRAFT_496961
SOG007859.OG0007889	AFUB_088810	Afu7g02260	P174DRAFT_463743
SOG007860.OG0007890	AFUB_088820	Afu7g02270	P174DRAFT_445222
SOG007861.OG0007891	AFUB_088830	Afu7g02280	P174DRAFT_463741
SOG007862.OG0007892	AFUB_088840	Afu7g02285	P174DRAFT_293702
SOG007863.OG0007893	AFUB_088850	Afu7g02290	P174DRAFT_463740
SOG007864.OG0007894	AFUB_088860	Afu7g02300	P174DRAFT_293683
SOG007865.OG0007895	AFUB_088870	Afu7g02310	P174DRAFT_377688
SOG007866.OG0007896	AFUB_088900	Afu7g02320	P174DRAFT_507030
SOG007867.OG0007897	AFUB_088920	Afu7g02350	P174DRAFT_515417
SOG007868.OG0007898	AFUB_088930	Afu7g02360	P174DRAFT_395776
SOG007869.OG0007899	AFUB_088940	Afu7g02370	P174DRAFT_445211
SOG007870.OG0007900	AFUB_088950	Afu7g02380	P174DRAFT_377070
SOG007871.OG0007901	AFUB_088960	Afu7g02390	P174DRAFT_424465
SOG007872.OG0007902	AFUB_088970	Afu7g02400	P174DRAFT_377131
SOG007873.OG0007903	AFUB_088980	Afu7g02420	P174DRAFT_507022
SOG007874.OG0007904	AFUB_088990	Afu7g02440	P174DRAFT_515410
SOG007875.OG0007905	AFUB_089000	Afu7g02460	P174DRAFT_293042
SOG007876.OG0007906	AFUB_089010	Afu7g02470	P174DRAFT_445198
SOG007877.OG0007907	AFUB_089020	Afu7g02480	P174DRAFT_413059
SOG007878.OG0007908	AFUB_089030	Afu7g02490	P174DRAFT_413056
SOG007879.OG0007909	AFUB_089060	Afu7g02510	P174DRAFT_463724
SOG007880.OG0007910	AFUB_089070	Afu7g02520	P174DRAFT_292545
SOG007881.OG0007911	AFUB_089080	Afu7g02540	P174DRAFT_395743
SOG007882.OG0007912	AFUB_089110	Afu7g02570	P174DRAFT_445186
SOG007883.OG0007913	AFUB_089120	Afu7g02590	P174DRAFT_463717
SOG007884.OG0007914	AFUB_089130	Afu7g02600	P174DRAFT_413034
SOG007885.OG0007915	AFUB_089140	Afu7g02610	P174DRAFT_463715
SOG007886.OG0007916	AFUB_089150	Afu7g02620	P174DRAFT_434657
SOG007887.OG0007917	AFUB_089160	Afu7g02630	P174DRAFT_463714
SOG007888.OG0007918	AFUB_089170	Afu7g03640	P174DRAFT_444628
SOG007889.OG0007919	AFUB_089180	Afu7g03650	P174DRAFT_411972
SOG007890.OG0007920	AFUB_089200	Afu7g03670	P174DRAFT_433979
SOG007891.OG0007921	AFUB_089210	Afu7g03680	P174DRAFT_276654
SOG007892.OG0007922	AFUB_089220	Afu7g03690	P174DRAFT_453782
SOG007893.OG0007923	AFUB_089230	Afu7g03700	P174DRAFT_376314
SOG007894.OG0007924	AFUB_089240	Afu7g03710	P174DRAFT_433975
SOG007895.OG0007925	AFUB_089250	Afu7g03720	P174DRAFT_376344
SOG007896.OG0007926	AFUB_089260	Afu7g03730	P174DRAFT_444621
SOG007897.OG0007927	AFUB_089280	Afu7g03750	P174DRAFT_444619
SOG007898.OG0007928	AFUB_089290	Afu7g03760	P174DRAFT_444618
SOG007899.OG0007929	AFUB_089310	Afu7g03770	P174DRAFT_433968
SOG007900.OG0007930	AFUB_089320	Afu7g03780	P174DRAFT_376301
SOG007901.OG0007931	AFUB_089330	Afu7g03790	P174DRAFT_433965
SOG007902.OG0007932	AFUB_089340	Afu7g03800	P174DRAFT_463030
SOG007903.OG0007933	AFUB_089350	Afu7g03820	P174DRAFT_444607
SOG007904.OG0007934	AFUB_089360	Afu7g03830	P174DRAFT_444606
SOG007905.OG0007935	AFUB_089370	Afu7g03840	P174DRAFT_423724
SOG007906.OG0007936	AFUB_089390	Afu7g03860	P174DRAFT_444603
SOG007907.OG0007937	AFUB_089400	Afu7g03870	P174DRAFT_453762
SOG007908.OG0007938	AFUB_089410	Afu7g03880	P174DRAFT_411927
SOG007909.OG0007939	AFUB_089420	Afu7g03890	P174DRAFT_494537
SOG007910.OG0007940	AFUB_089430	Afu7g03900	P174DRAFT_433954
SOG007911.OG0007941	AFUB_089440	Afu7g03910	P174DRAFT_463020
SOG007912.OG0007942	AFUB_089450	Afu7g03920	P174DRAFT_514845
SOG007913.OG0007943	AFUB_089460	Afu7g03930	P174DRAFT_411918
SOG007914.OG0007944	AFUB_089490	Afu7g03960	P174DRAFT_463016
SOG007915.OG0007945	AFUB_089500	Afu7g03970	P174DRAFT_463015
SOG007916.OG0007946	AFUB_089510	Afu7g03980	P174DRAFT_433947
SOG007917.OG0007947	AFUB_089520	Afu7g03990	P174DRAFT_444590
SOG007918.OG0007948	AFUB_089530	Afu7g04000	P174DRAFT_494501
SOG007919.OG0007949	AFUB_089550	Afu7g04020	P174DRAFT_423706
SOG007920.OG0007950	AFUB_089560	Afu7g04030	P174DRAFT_433942
SOG007921.OG0007951	AFUB_089570	Afu7g04040	P174DRAFT_376816
SOG007922.OG0007952	AFUB_089580	Afu7g04050	P174DRAFT_394601
SOG007923.OG0007953	AFUB_089590	Afu7g04060	P174DRAFT_444587
SOG007924.OG0007954	AFUB_089630	Afu7g04090	P174DRAFT_514828
SOG007925.OG0007955	AFUB_089640	Afu7g04100	P174DRAFT_444581
SOG007926.OG0007956	AFUB_089650	Afu7g04110	P174DRAFT_514826
SOG007927.OG0007957	AFUB_089660	Afu7g04120	P174DRAFT_444578
SOG007928.OG0007958	AFUB_089670	Afu7g04130	P174DRAFT_274269
SOG007929.OG0007959	AFUB_089680	Afu7g04140	P174DRAFT_444577
SOG007930.OG0007960	AFUB_089690	Afu7g04150	P174DRAFT_376519
SOG007931.OG0007961	AFUB_089700	Afu7g04160	P174DRAFT_274298
SOG007932.OG0007962	AFUB_089710	Afu7g04170	P174DRAFT_462994
SOG007933.OG0007963	AFUB_089730	Afu7g04190	P174DRAFT_423688
SOG007934.OG0007964	AFUB_089740	Afu7g04200	P174DRAFT_514817
SOG007935.OG0007965	AFUB_089750	Afu7g04210	P174DRAFT_444571
SOG007936.OG0007966	AFUB_089760	Afu7g04220	P174DRAFT_506432
SOG007937.OG0007967	AFUB_089770	Afu7g04230	P174DRAFT_444569
SOG007938.OG0007968	AFUB_089780	Afu7g04240	P174DRAFT_394557
SOG007939.OG0007969	AFUB_089790	Afu7g04250	P174DRAFT_423682
SOG007940.OG0007970	AFUB_089800	Afu7g04260	P174DRAFT_444566
SOG007941.OG0007971	AFUB_089810	Afu7g04270	P174DRAFT_375702
SOG007942.OG0007972	AFUB_089820	Afu7g04280	P174DRAFT_375823
SOG007943.OG0007973	AFUB_089830	Afu7g04290	P174DRAFT_444563
SOG007944.OG0007974	AFUB_089840	Afu7g04300	P174DRAFT_423677
SOG007945.OG0007975	AFUB_089850	Afu7g04310	P174DRAFT_506424
SOG007946.OG0007976	AFUB_089860	Afu7g04320	P174DRAFT_444560
SOG007947.OG0007977	AFUB_089870	Afu7g04330	P174DRAFT_462976
SOG007948.OG0007978	AFUB_089890	Afu7g04350	P174DRAFT_444556
SOG007949.OG0007979	AFUB_089900	Afu7g04360	P174DRAFT_453715
SOG007950.OG0007980	AFUB_089910	Afu7g04370	P174DRAFT_375940
SOG007951.OG0007981	AFUB_089920	Afu7g04380	P174DRAFT_376529
SOG007952.OG0007982	AFUB_089940	Afu7g04390	P174DRAFT_514798
SOG007953.OG0007983	AFUB_089950	Afu7g04400	P174DRAFT_433906
SOG007954.OG0007984	AFUB_089960	Afu7g04410	P174DRAFT_444545
SOG007955.OG0007985	AFUB_089970	Afu7g04420	P174DRAFT_444544
SOG007956.OG0007986	AFUB_089980	Afu7g04430	P174DRAFT_506412
SOG007957.OG0007987	AFUB_089990	Afu7g04450	P174DRAFT_514793
SOG007958.OG0007988	AFUB_090000	Afu7g04460	P174DRAFT_453706
SOG007959.OG0007989	AFUB_090010	Afu7g04470	P174DRAFT_423661
SOG007960.OG0007990	AFUB_090020	Afu7g04480	P174DRAFT_514791
SOG007961.OG0007991	AFUB_090030	Afu7g04490	P174DRAFT_394501
SOG007962.OG0007992	AFUB_090040	Afu7g04500	P174DRAFT_423658
SOG007963.OG0007993	AFUB_090050	Afu7g04510	P174DRAFT_444540
SOG007964.OG0007994	AFUB_090060	Afu7g04520	P174DRAFT_394495
SOG007965.OG0007995	AFUB_090070	Afu7g04530	P174DRAFT_444539
SOG007966.OG0007996	AFUB_090090	Afu7g04550	P174DRAFT_394489
SOG007967.OG0007997	AFUB_090120	Afu7g04580	P174DRAFT_423651
SOG007968.OG0007998	AFUB_090140	Afu7g04600	P174DRAFT_376356
SOG007969.OG0007999	AFUB_090150	Afu7g04610	P174DRAFT_273178
SOG007970.OG0008000	AFUB_090160	Afu7g04620	P174DRAFT_444531
SOG007971.OG0008001	AFUB_090180	Afu7g04640	P174DRAFT_272883
SOG007972.OG0008002	AFUB_090190	Afu7g04650	P174DRAFT_444527
SOG007973.OG0008003	AFUB_090200	Afu7g04660	P174DRAFT_423645
SOG007974.OG0008004	AFUB_090210	Afu7g04670	P174DRAFT_444525
SOG007975.OG0008005	AFUB_090220	Afu7g04680	P174DRAFT_506393
SOG007976.OG0008006	AFUB_090230	Afu7g04690	P174DRAFT_462944
SOG007977.OG0008007	AFUB_090240	Afu7g04700	P174DRAFT_444520
SOG007978.OG0008008	AFUB_090250	Afu7g04710	P174DRAFT_444518
SOG007979.OG0008009	AFUB_090300	Afu7g04760	P174DRAFT_462939
SOG007980.OG0008010	AFUB_090330	Afu7g04783	P174DRAFT_394450
SOG007981.OG0008011	AFUB_090340	Afu7g04795	P174DRAFT_423632
SOG007982.OG0008012	AFUB_090370	Afu7g04820	P174DRAFT_462933
SOG007983.OG0008013	AFUB_090410	Afu7g04860	P174DRAFT_444498
SOG007984.OG0008014	AFUB_090420	Afu7g04870	P174DRAFT_444496
